,Unnamed: 0,doc_id,para_id,sentence_id,author,sentence,sadness,anger,anticipation,fear,surprise,disgust,joy,trust
5334,5334,19D,19D_173,19D_173_sent3,A," It’s about, again, those experiences that you’ve had because you can’t - unless you’ve been exposed to it, it’s hard to sort of think about it, if that makes sense",1,1,1,1,1,1,1,1
5335,5335,19D,19D_173,19D_173_sent4,A," So it’s not necessarily, I suppose, looking at cognitive abilities, such as something that you don’t think about while you’re sitting there",0,0,1,1,1,0,1,1
5336,5336,19D,19D_173,19D_173_sent5,A," But if I worked in an organisation that’s dealt with fringe benefits tax, and I’ve seen what can go wrong when you do get it wrong, you know, I’ve got a much better [unclear] 00:46:31 understanding of that, but that’s because I have that knowledge",0,0,1,1,1,0,1,1
5337,5337,19D,19D_173,19D_173_sent6,A," It’s not because I studied tax law, for example",1,1,1,1,1,1,1,1
5338,5338,19D,19D_174,19D_174_sent0,Q,"So if I’m - because some of that was fading out, so I’ll sort of see if I can repeat the key points and my understanding there of what you’re saying",0,0,1,1,1,0,1,1
5339,5339,19D,19D_174,19D_174_sent1,Q," So different skills, your different experience, means that you will think about things differently",0,1,1,0,1,1,1,1
5340,5340,19D,19D_174,19D_174_sent2,Q, And it’s not that you have some innate different way of thinking,1,1,1,1,1,1,1,1
5341,5341,19D,19D_174,19D_174_sent3,Q, It’s your skills and experience that shapes how you think about a problem,0,1,1,0,1,1,1,1
5342,5342,19D,19D_174,19D_174_sent4,Q," And you gave an example of, you know, if you’ve come from a certain background, you will see different risks that other people may not see because of the background that you’ve had",0,0,1,1,1,1,1,1
5343,5343,19D,19D_174,19D_174_sent5,Q, Is that sort of how you -,1,1,1,1,1,1,1,1
5344,5344,19D,19D_175,19D_175_sent0,A,Yeah,0,0,0,0,0,0,1,1
5345,5345,19D,19D_175,19D_175_sent1,A," That sums it well, I think",0,1,0,0,0,1,1,1
5346,5346,19D,19D_176,19D_176_sent0,Q,"Oh, good, just because you were fading in and out",0,1,0,0,1,1,1,1
5347,5347,19D,19D_176,19D_176_sent1,Q," Not you, but my internet is not perfectly stable, I gather, from this message on the screen",1,1,1,1,1,1,1,1
5348,5348,19D,19D_177,19D_177_sent0,A,It could be here as well,0,0,1,1,0,0,1,1
5349,5349,19D,19D_178,19D_178_sent0,Q,"Yeah, I think it’s struggling",1,0,1,0,0,1,1,1
5350,5350,19D,19D_178,19D_178_sent1,Q," We’re geographically challenged her, despite our technology",1,1,1,0,1,1,1,1
5351,5351,19D,19D_178,19D_178_sent2,Q," Anyway, we’re nearly there, [Participant]",0,0,1,1,1,1,1,1
5352,5352,19D,19D_178,19D_178_sent3,Q, We want to understand - we’ve done that,0,0,1,1,0,0,1,1
5353,5353,19D,19D_178,19D_178_sent4,Q, We’ve done that,0,0,1,0,0,1,1,1
5354,5354,19D,19D_178,19D_178_sent5,Q, Okay,0,0,0,0,0,0,1,1
5355,5355,19D,19D_178,19D_178_sent6,Q," So minority groups - before we move to our final questions, minority groups, are there are - like you’ve talked about Aboriginal, people from Aboriginal background",1,0,1,1,1,1,1,1
5356,5356,19D,19D_178,19D_178_sent7,Q," You’ve talked about the state government, how it sets up a process for managing people with different - from different minority backgrounds",0,1,1,1,1,1,1,1
5357,5357,19D,19D_178,19D_178_sent8,Q," But what we haven’t talked about is people from different economic backgrounds, social-economic, like people, you know, from very low socio-economic backgrounds",1,0,1,1,1,1,1,1
5358,5358,19D,19D_179,19D_179_sent0,A,"I was going to say one of the things when I was on the board of the Women’s Centre for Health Matters, we looked after an organisation that was [Women and Prison] 00:48:47",0,1,1,1,0,1,1,1
5359,5359,19D,19D_18,19D_18_sent0,A,"No, nobody would’ve given it a moment’s consideration",1,1,1,1,1,1,1,1
5360,5360,19D,19D_180,19D_180_sent0,Q,Women’s Prison?,1,0,1,1,1,1,1,1
5361,5361,19D,19D_181,19D_181_sent0,A,Yeah,0,0,0,0,0,0,1,1
5362,5362,19D,19D_181,19D_181_sent1,A," So we had people who we gave the opportunity to come and sit on our board that had not necessarily had a good life, [overtalk] 00:49:03 from very low socio-economic backgrounds and had spent time in the jail system, to help them build their skills to be able to go and set up an organisation that they were very keen to do, which would help women in prisons here in the ACT",1,0,1,0,1,1,1,1
5363,5363,19D,19D_182,19D_182_sent0,Q,That’s a great example,0,1,0,0,1,1,1,1
5364,5364,19D,19D_182,19D_182_sent1,Q, So you sort of mentored them? Your board mentored them?,0,1,1,1,1,1,1,1
5365,5365,19D,19D_183,19D_183_sent0,A,"Yes, we did",0,0,0,0,0,1,1,1
5366,5366,19D,19D_183,19D_183_sent1,A, Can I just say that actually was a personal challenge for me because you sat with someone on the board that had a very different approach to the way that I would have approached things,0,0,1,1,1,1,1,1
5367,5367,19D,19D_183,19D_183_sent2,A," And I just have this thing in my head when she started talking, and using language that, you know, not that you find it shocking because you hear it on the telly and that all the time",1,1,1,1,1,1,1,1
5368,5368,19D,19D_183,19D_183_sent3,A, But it sort of rolls around,1,1,1,1,1,1,1,1
5369,5369,19D,19D_183,19D_183_sent4,A," But, all of a sudden, I’m sitting in this very formal board meeting, and I’ve got someone speaking in a very different way",1,0,1,1,1,1,1,1
5370,5370,19D,19D_183,19D_183_sent5,A, And it does take you back in time,0,0,1,1,1,0,1,1
5371,5371,19D,19D_183,19D_183_sent6,A," And then you go, “Well, actually, that’s okay, because that’s who they are, and that’s the way that they talk",0,0,1,0,0,0,1,1
5372,5372,19D,19D_183,19D_183_sent7,A, And this is the reason why they’re here,1,1,1,1,1,1,1,1
5373,5373,19D,19D_183,19D_183_sent8,A,"” Because if they had’ve gone and done that on any other sort of formal board, they probably would’ve got kicked out of the room",1,1,1,1,1,1,0,1
5374,5374,19D,19D_184,19D_184_sent0,Q,How would’ve they got kicked out? How would’ve that happened?,1,1,1,1,1,1,0,1
5375,5375,19D,19D_185,19D_185_sent0,A,"Well, you don’t hear people speak like that",1,1,0,0,1,1,1,0
5376,5376,19D,19D_186,19D_186_sent0,Q,I know,0,0,1,0,0,0,1,1
5377,5377,19D,19D_186,19D_186_sent1,Q, I can see the situation,0,0,1,1,0,1,1,1
5378,5378,19D,19D_186,19D_186_sent2,Q, I was just wondering how -,0,0,1,1,1,0,1,0
5379,5379,19D,19D_187,19D_187_sent0,A,It was a very different way of talking,1,0,1,1,1,1,1,1
5380,5380,19D,19D_188,19D_188_sent0,Q,"Yeah, and not content",1,1,0,0,1,1,1,0
5381,5381,19D,19D_188,19D_188_sent1,Q," Was it meaningful, though? Did it add - like the meaning was clear? There was content there",0,0,1,1,1,1,1,1
5382,5382,19D,19D_188,19D_188_sent2,Q, It wasn’t just offensive language?,1,1,0,0,1,1,1,1
5383,5383,19D,19D_189,19D_189_sent0,A,"No, there was content there",1,1,1,1,1,1,1,1
5384,5384,19D,19D_189,19D_189_sent1,A," But, yeah, there was a lot of offensive language thrown in [overtalk] 00:51:01 completely different background, upbringing, and life that I’ve led that I’ve never been exposed to",1,1,0,0,1,1,1,1
5385,5385,19D,19D_189,19D_189_sent2,A," You know, I haven’t spent time in prison",1,0,1,1,1,1,1,1
5386,5386,19D,19D_189,19D_189_sent3,A, I drive past it in the car,1,1,1,1,1,1,1,1
5387,5387,19D,19D_189,19D_189_sent4,A, And her life experiences were really challenging,1,1,1,1,1,1,1,1
5388,5388,19D,19D_189,19D_189_sent5,A," And to be able to help them build what they wanted to build in that organisation, and start talking to them about governance, and how they manage things, and what they needed to do, and how they needed to set it up, and how they would build a constitution, was great",0,1,1,0,1,1,1,1
5389,5389,19D,19D_189,19D_189_sent6,A, I think [Women and Prison] actually won some awards here in the ACT,0,1,0,0,1,1,1,1
5390,5390,19D,19D_19,19D_19_sent0,Q,"Isn’t that interesting, and, yet, a significant share of your market is from there, yeah",1,1,1,1,1,1,1,1
5391,5391,19D,19D_190,19D_190_sent0,Q,Wow,0,0,1,0,1,0,1,0
5392,5392,19D,19D_190,19D_190_sent1,Q, Okay,0,0,0,0,0,0,1,1
5393,5393,19D,19D_190,19D_190_sent2,Q, And you were instrumental in that?,0,0,1,1,1,1,1,1
5394,5394,19D,19D_191,19D_191_sent0,A,"Oh, I was part of the board that brought them into the organisation that then helped with that",0,1,1,0,1,0,1,1
5395,5395,19D,19D_192,19D_192_sent0,Q,That’s fantastic,0,0,0,0,1,0,1,1
5396,5396,19D,19D_192,19D_192_sent1,Q," So, now, the board you were on that sort of mentored them, what was that board - what was it doing?",0,1,1,1,1,1,1,1
5397,5397,19D,19D_193,19D_193_sent0,A,It’s called the Women’s Centre for Health Matters here in the ACT,1,1,1,1,1,0,1,1
5398,5398,19D,19D_193,19D_193_sent1,A," So they do a lot of - not so much going out, and they’re not like Menslink",1,1,1,1,1,1,1,1
5399,5399,19D,19D_193,19D_193_sent2,A," They’re not an organisation that deals with clients, and does mentoring and counselling",1,1,1,0,1,1,1,1
5400,5400,19D,19D_193,19D_193_sent3,A," They do a lot of report, a lot of stuff around gender diversity",1,1,1,1,1,1,1,1
5401,5401,19D,19D_193,19D_193_sent4,A," Now, one of the things that they did do, which was really cool in the ACT, they do a lot of research into gender-based issues",0,1,0,0,1,1,1,1
5402,5402,19D,19D_193,19D_193_sent5,A," So a good example was women who get pap smears in the ACT, if you’re disabled, tables don’t go - you’ve got to get up and get onto the table",1,1,1,1,1,1,1,1
5403,5403,19D,19D_193,19D_193_sent6,A, So they did some research into that,0,0,1,1,1,1,1,1
5404,5404,19D,19D_193,19D_193_sent7,A," And now in the ACT, all doctors surgeries have to have tables which can be lowered to help women access those services",0,0,1,0,0,0,1,1
5405,5405,19D,19D_194,19D_194_sent0,A,"There’s a lot of stuff around women’s health that is based on statistics they’ve built around men, rather than women, in the ACT",1,1,1,1,1,1,1,1
5406,5406,19D,19D_194,19D_194_sent1,A, Because nobody ever does the stats,1,1,1,1,1,1,1,0
5407,5407,19D,19D_194,19D_194_sent2,A," So they do a lot of social determinants of health work in the ACT, and how that impacts women from culturally diverse backgrounds",0,1,1,1,0,0,1,1
5408,5408,19D,19D_194,19D_194_sent3,A," And, as I said, that’s women with disabilities",1,0,1,1,1,1,1,1
5409,5409,19D,19D_194,19D_194_sent4,A, They did a lot of auspicing,0,1,1,0,1,1,1,1
5410,5410,19D,19D_194,19D_194_sent5,A, I can never get the word right,1,1,1,1,1,1,1,1
5411,5411,19D,19D_194,19D_194_sent6,A," It’s called [React] 00:53:17 Women with Disabilities in the ACT, and their organisation’s being - they’ve [unclear] 00:53:22 with ours to learn and share those experiences",1,0,1,1,1,1,1,1
5412,5412,19D,19D_195,19D_195_sent0,Q,"Oh, wow, this is amazing",0,0,0,0,1,0,1,1
5413,5413,19D,19D_195,19D_195_sent1,Q, You’ve opened up a beautiful area,0,1,0,0,1,1,1,1
5414,5414,19D,19D_195,19D_195_sent2,Q, I’m just - we can’t keep going on,1,1,1,1,0,1,0,1
5415,5415,19D,19D_195,19D_195_sent3,Q, I can’t hold you too long,1,1,0,0,0,1,0,0
5416,5416,19D,19D_195,19D_195_sent4,Q," So I’m thinking what I’d really like to know for the purpose of this research is taking the line of this board that you have mentored to become a board of its own, by - can I just say tolerating their differences in language, which could be limiting in broader contexts, do you feel that you need to help them to become more mainstream in their language so that they could negotiate with a minister, they could communicate with the public?",0,0,1,0,1,0,1,1
5417,5417,19D,19D_196,19D_196_sent0,A,"Yeah, I think that was really important",0,0,1,0,0,0,1,1
5418,5418,19D,19D_196,19D_196_sent1,A," Because if you’re going to [unclear] 00:54:17 the minister to ask for funding, they certainly need to do that, yeah",0,0,1,1,1,1,1,1
5419,5419,19D,19D_196,19D_196_sent2,A, And those were some of the issues that we worked with them on,1,1,1,1,1,1,1,1
5420,5420,19D,19D_196,19D_196_sent3,A, And they were great,0,1,0,0,1,1,1,1
5421,5421,19D,19D_196,19D_196_sent4,A," Look, and from perspective, I thought it was hilarious",1,1,0,0,1,1,1,1
5422,5422,19D,19D_196,19D_196_sent5,A, Like it was just so different,1,1,1,0,1,1,1,1
5423,5423,19D,19D_197,19D_197_sent0,Q,"That sounds like a very, very rewarding experience for you -",0,0,1,0,1,0,1,1
5424,5424,19D,19D_198,19D_198_sent0,A,"[Yeah, that’s right] 00:54:38",0,0,1,0,0,1,1,1
5425,5425,19D,19D_199,19D_199_sent0,Q,- and for your board,1,0,1,0,1,1,1,1
5426,5426,19D,19D_199,19D_199_sent1,Q, Yeah,0,0,0,0,0,0,1,1
5427,5427,19D,19D_199,19D_199_sent2,Q," Oh, it’s amazing",0,0,0,0,1,0,1,1
5428,5428,19D,19D_199,19D_199_sent3,Q, Wow,0,0,1,0,1,0,1,0
5429,5429,19D,19D_199,19D_199_sent4,Q, And we are - I believe that we will be interviewing a board that has people with cognitive disability on it,0,0,1,0,0,0,0,1
5430,5430,19D,19D_199,19D_199_sent5,Q, So that will connect with -,1,0,1,0,1,0,1,1
5431,5431,19D,19D_2,19D_2_sent0,A,"Oh, okay",0,0,1,0,0,0,1,1
5432,5432,19D,19D_2,19D_2_sent1,A, I wasn’t sure whether it was about The Australia Institute,0,0,1,1,1,1,1,1
5433,5433,19D,19D_2,19D_2_sent2,A, I sit on a number of boards,1,1,1,1,1,1,1,1
5434,5434,19D,19D_20,19D_20_sent0,A,Exactly,0,0,1,0,0,1,1,1
5435,5435,19D,19D_20,19D_20_sent1,A," That that wasn’t - as I said, that wasn’t the mindsight that they were sitting - the framework that they were working in",1,1,1,1,1,1,1,1
5436,5436,19D,19D_20,19D_20_sent2,A, Another good example was I used to do student - not data assist - student - sorry,1,1,0,1,1,1,0,1
5437,5437,19D,19D_20,19D_20_sent3,A, I’m just struggling,1,1,0,0,0,1,0,0
5438,5438,19D,19D_20,19D_20_sent4,A, I’m having a moment,1,0,1,1,1,1,1,1
5439,5439,19D,19D_200,19D_200_sent0,A,[Overtalk] 00:54:53,1,0,1,1,1,1,1,1
5440,5440,19D,19D_201,19D_201_sent0,Q,"Yeah, I’m very interested in that scope, the full breadth of diversity, and how people on boards might manage it",0,0,1,0,1,1,1,1
5441,5441,19D,19D_201,19D_201_sent1,Q, So thank you,0,0,0,0,1,0,1,1
5442,5442,19D,19D_201,19D_201_sent2,Q, You can other examples there,0,0,1,0,1,0,1,1
5443,5443,19D,19D_201,19D_201_sent3,Q," I think let’s move to the final question, because I’m conscious of the time",0,0,1,1,1,1,1,1
5444,5444,19D,19D_201,19D_201_sent4,Q, We’ve only got five minutes,0,0,1,1,1,1,1,1
5445,5445,19D,19D_201,19D_201_sent5,Q," Now, [Participant], looking 10 years into the future, how would you like to see diversity of Australian boards?",0,0,1,1,1,1,1,1
5446,5446,19D,19D_202,19D_202_sent0,A,"Oh, look, I think 10 years is [unclear] 00:55:23 cultures, there needs to be [unclear] 00:55:26 as well",0,0,1,1,1,1,1,1
5447,5447,19D,19D_202,19D_202_sent1,A, There needs to be [unclear] 00:55:28,0,0,1,1,1,1,0,1
5448,5448,19D,19D_202,19D_202_sent2,A," Again, experience of - you know, I think when you’re working on a community board, you need to be representative of that community",0,0,1,0,0,0,1,1
5449,5449,19D,19D_202,19D_202_sent3,A," And so whatever that looks like, that’s what your board needs to look like",0,0,1,0,0,0,1,1
5450,5450,19D,19D_202,19D_202_sent4,A, [Overtalk] 00:55:45 -,1,0,1,1,1,1,1,1
5451,5451,19D,19D_203,19D_203_sent0,Q,Okay,0,0,0,0,0,0,1,1
5452,5452,19D,19D_204,19D_204_sent0,A,"- 10 years down the track, I think that’s what should be all boards",0,0,1,0,0,0,1,1
5453,5453,19D,19D_205,19D_205_sent0,Q,Yep,0,0,1,0,0,0,1,1
5454,5454,19D,19D_205,19D_205_sent1,Q," And as you said, you started with this",0,0,1,1,1,1,1,1
5455,5455,19D,19D_205,19D_205_sent2,Q," You were started by saying Australia is, you know, much more multicultural now, culturally diverse",0,1,1,0,0,1,1,1
5456,5456,19D,19D_205,19D_205_sent3,Q," And therefore boards are more culturally diverse, and need to be",0,0,0,0,0,1,1,1
5457,5457,19D,19D_205,19D_205_sent4,Q," So you’re saying, “Right, that trend is continuing",0,0,1,0,0,0,1,1
5458,5458,19D,19D_205,19D_205_sent5,Q," And who knows what other trends with emerge?” But in 10 years’ time, we’ll have a lot of baby boomers in nursing homes",0,0,1,1,1,0,1,0
5459,5459,19D,19D_205,19D_205_sent6,Q, That’s a big change,0,0,1,1,0,1,1,1
5460,5460,19D,19D_205,19D_205_sent7,Q," I wonder, yeah, anyway",0,0,1,1,1,0,1,0
5461,5461,19D,19D_205,19D_205_sent8,Q, Okay,0,0,0,0,0,0,1,1
5462,5462,19D,19D_206,19D_206_sent0,A,All right then,0,0,0,0,0,0,1,1
5463,5463,19D,19D_207,19D_207_sent0,Q,"So, [Participant], that was really fabulous",0,1,0,0,1,1,1,1
5464,5464,19D,19D_207,19D_207_sent1,Q, Thank you so much,0,0,0,0,1,0,1,1
5465,5465,19D,19D_208,19D_208_sent0,A,That’s all right,0,0,0,0,0,0,1,1
5466,5466,19D,19D_209,19D_209_sent0,Q,Is there anything else you’d like to say before we close?,1,0,1,1,1,0,1,1
5467,5467,19D,19D_21,19D_21_sent0,Q,Advocacy?,1,1,1,1,1,1,1,1
5468,5468,19D,19D_210,19D_210_sent0,A,"No, [unclear] 00:56:33",0,0,1,1,1,1,1,1
5469,5469,19D,19D_211,19D_211_sent0,Q,Okay,0,0,0,0,0,0,1,1
5470,5470,19D,19D_211,19D_211_sent1,Q, We’re frozen again,1,1,1,1,1,1,1,1
5471,5471,19D,19D_211,19D_211_sent2,Q, I think the technology is saying goodbye,1,0,1,0,0,1,1,1
